30064771132,CALL,2,,,error.message,36,STATIC_DISPATCH,,43,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771133,CALL,-1,,,_tmp_11 = req.body,12,STATIC_DISPATCH,,52,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771134,CALL,2,,,req.body,45,STATIC_DISPATCH,,52,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771135,CALL,-1,,,prompt = _tmp_11.prompt,14,STATIC_DISPATCH,,52,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771136,CALL,2,,,_tmp_11.prompt,14,STATIC_DISPATCH,,52,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771137,CALL,-1,,,fileData = _tmp_11.fileData,22,STATIC_DISPATCH,,52,<operator>.assignment,<operator>.assignment,,,3,,,,ANY
30064771138,CALL,2,,,_tmp_11.fileData,22,STATIC_DISPATCH,,52,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771139,CALL,-1,,,mimeType = _tmp_11.mimeType,32,STATIC_DISPATCH,,52,<operator>.assignment,<operator>.assignment,,,4,,,,ANY
30064771140,CALL,2,,,_tmp_11.mimeType,32,STATIC_DISPATCH,,52,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771141,CALL,-1,,,!prompt,10,STATIC_DISPATCH,,54,<operator>.logicalNot,<operator>.logicalNot,,,1,,,,ANY
30064771142,CALL,1,,,res.status(400).json({ error: 'Prompt is required' }),15,DYNAMIC_DISPATCH,,55,express:Response:status:<returnValue>:json,json,,,1,,,,ANY
30064771143,CALL,-1,,,(_tmp_12 = res.status(400)).json,15,STATIC_DISPATCH,,55,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771144,CALL,1,,,(_tmp_12 = res.status(400)),15,STATIC_DISPATCH,,55,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771145,CALL,2,,,res.status(400),15,DYNAMIC_DISPATCH,,55,express:Response:status,status,,,2,,,,ANY
30064771146,CALL,-1,,,res.status,15,STATIC_DISPATCH,,55,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771147,CALL,-1,,,"_tmp_13.error = ""Prompt is required""",38,STATIC_DISPATCH,,55,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771148,CALL,1,,,_tmp_13.error,38,STATIC_DISPATCH,,55,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771149,CALL,-1,,,!fileData,10,STATIC_DISPATCH,,58,<operator>.logicalNot,<operator>.logicalNot,,,1,,,,ANY
30064771150,CALL,1,,,res.status(400).json({ error: 'File data is required' }),15,DYNAMIC_DISPATCH,,59,express:Response:status:<returnValue>:json,json,,,1,,,,ANY
30064771151,CALL,-1,,,(_tmp_14 = res.status(400)).json,15,STATIC_DISPATCH,,59,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771152,CALL,1,,,(_tmp_14 = res.status(400)),15,STATIC_DISPATCH,,59,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771153,CALL,2,,,res.status(400),15,DYNAMIC_DISPATCH,,59,express:Response:status,status,,,2,,,,ANY
30064771154,CALL,-1,,,res.status,15,STATIC_DISPATCH,,59,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771155,CALL,-1,,,"_tmp_15.error = ""File data is required""",38,STATIC_DISPATCH,,59,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771156,CALL,1,,,_tmp_15.error,38,STATIC_DISPATCH,,59,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771157,CALL,-1,,,"const isExcel = mimeType === 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet' || 
                      mimeType === 'application/vnd.ms-excel'",12,STATIC_DISPATCH,,63,<operator>.assignment,<operator>.assignment,,,4,,,,ANY
30064771158,CALL,2,,,"mimeType === 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet' || 
                      mimeType === 'application/vnd.ms-excel'",22,STATIC_DISPATCH,,63,<operator>.logicalOr,<operator>.logicalOr,,,2,,,,ANY
30064771159,CALL,1,,,mimeType === 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet',22,STATIC_DISPATCH,,63,<operator>.equals,<operator>.equals,,,1,,,,ANY
30064771160,CALL,2,,,mimeType === 'application/vnd.ms-excel',22,STATIC_DISPATCH,,64,<operator>.equals,<operator>.equals,,,2,,,,ANY
30064771161,CALL,-1,,,"response = await geminiService.generateResponseWithExcel(prompt, fileData)",8,STATIC_DISPATCH,,70,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771162,CALL,2,,,"await geminiService.generateResponseWithExcel(prompt, fileData)",19,STATIC_DISPATCH,,70,<operator>.await,<operator>.await,,,2,,,,ANY
30064771163,CALL,1,,,"geminiService.generateResponseWithExcel(prompt, fileData)",25,DYNAMIC_DISPATCH,services/ai/geminiService.ts::program:GeminiService:generateResponseWithExcel;GeminiService:generateResponseWithExcel,70,<unknownFullName>,generateResponseWithExcel,,,1,,,,Promise<string>
30064771164,CALL,-1,,,geminiService.generateResponseWithExcel,25,STATIC_DISPATCH,,70,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771165,CALL,-1,,,"response = await geminiService.generateResponseWithFile(prompt, fileData, mimeType)",8,STATIC_DISPATCH,,73,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771166,CALL,2,,,"await geminiService.generateResponseWithFile(prompt, fileData, mimeType)",19,STATIC_DISPATCH,,73,<operator>.await,<operator>.await,,,2,,,,ANY
30064771167,CALL,1,,,"geminiService.generateResponseWithFile(prompt, fileData, mimeType)",25,DYNAMIC_DISPATCH,services/ai/geminiService.ts::program:GeminiService:generateResponseWithFile;GeminiService:generateResponseWithFile,73,<unknownFullName>,generateResponseWithFile,,,1,,,,Promise<string>
30064771168,CALL,-1,,,geminiService.generateResponseWithFile,25,STATIC_DISPATCH,,73,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771169,CALL,-1,,,res.json({ response }),6,DYNAMIC_DISPATCH,,76,express:Response:json,json,,,6,,,,ANY
30064771170,CALL,-1,,,res.json,6,STATIC_DISPATCH,,76,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
